id,text,sentiment,aspect
885,mến cô .,positive,hanh_vi
886,giảng bài tập nhiệt tình .,positive,ky_nang_giang_day
887,"cô rất nhiệt tình , giảng bài chi tiết , vui tính .",positive,hanh_vi
888,"phong cách giảng dạy của giảng viên rất không thu hút sinh viên , và nội dung giảng dạy không đáp ứng được lượng kiến thức cần thiết làm cho sinh viên không có hứng thú học tập , phải sang lớp học khác , hoặc có khi nghỉ học đến gần hết lớp .",negative,ky_nang_giang_day
889,"giáo viên giảng dạy đầy đủ kiến thức , dễ tiếp thu , nhiệt tình giảng dạy .",positive,hanh_vi
890,"cô dạy rất dễ tiếp thu , tận tình , giải thích rất rõ ràng .",positive,ky_nang_giang_day
891,"giảng viên giảng dạy nhiệt tình , chi tiết , slide bài giảng và bài tập đầy đủ .",positive,bai_tap
892,môn học hơi khó hiểu nên cập nhật giáo trình .,positive,de_xuat
893,"thầy nhiệt tình , giọng dễ nghe , làm việc đúng giờ ( cái này em rất thích ) , tác phong làm việc gọn gàng nhanh nhẹn , dứt khoát .",positive,hanh_vi
894,"môn học nên cập nhật giáo trình mới liên tục , tài liệu học tập cũ , rất nhiều chỗ sai .",negative,de_xuat
895,"giảng bài nhiệt tình và nội dung khá dễ hiểu , bổ ích .",positive,kien_thuc
896,cho nhiều tài liệu .,positive,cung_cap_tai_lieu
897,"nhiệt tình , vui vẻ , quan tâm đến sinh viên .",positive,hanh_vi
898,tiếp xúc với học sinh nhiều hơn .,negative,hanh_vi
899,giáo viên tốt và nhiều năng lượng .,positive,hanh_vi
900,cô dạy rất tốt và nhiệt tình .,positive,hanh_vi
901,khả năng truyền đạt của giảng viên còn hạn chế .,negative,ky_nang_giang_day
476,"thầy dạy vui , không khô khan , liên tưởng tốt .",positive,hanh_vi
902,"giảng viên nhiệt tình , tận tâm với sinh viên và rất vui tính .",positive,hanh_vi
903,kích thích sự đam mê cho các sinh viên .,positive,ky_nang_giang_day
819,"giảng viên rất nhiệt tình thậm chí dạy lố giờ , dư buổi nhưng vẫn không đảm bảo đủ số bài của chương trình học , không giảng giải bài học một cách rõ ràng , khi dạy chỉ mở slide và đọc tất cả những gì trên slide bài giảng nhưng không giảng thêm gì nhiều hoặc nếu có giảng thêm thì cũng khá khó hiểu , khi sinh viên hỏi lại thì thường chỉ nói lại những gì đã nói lần trước mà không giảng thêm để sinh viên có thể hiểu được bài , slide bài giảng được chuẩn bị sơ sài và có nhiều sai sót , giảng viên thường xuyên ra ngoài nghe điện thoại , ăn , hút thuốc trong giờ dạy , thường xuyên dạy các kiến thức nâng cao trong khi sinh viên chưa hiểu hết kiến thức cơ bản , thường hay nói chuyện nặng lời với sinh viên trong lớp .",negative,ky_nang_giang_day
904,cô truyền đạt bài giảng rất tốt .,positive,ky_nang_giang_day
905,phương pháp dạy của thầy rất hiệu quả .,positive,ky_nang_giang_day
906,không giải đáp thắc mắc của sinh viên mà bắt tự tìm hiểu .,negative,hanh_vi
907,giảng viên tận tình hướng dẫn .,positive,hanh_vi
908,môn này em học tệ nên không có ý kiến .,negative,noi_chung
909,chăm chú bài tập .,positive,bai_tap
910,"thầy dạy rất vui tính , thực hành thầy nên dạy nhiều kiến thức hơn nữa !",neutral,de_xuat
911,thầy dạy còn khá khó về thời lượng .,negative,ky_nang_giang_day
912,thầy quá khắt khe .,negative,hanh_vi
913,"giảng viên đảm bảo giờ lên lớp , dạy kỹ càng và rất dễ hiểu .",positive,ky_nang_giang_day
914,"có vài chỗ cô giảng còn khó hiểu , những chỗ code khó , dài và rối em mong cô giảng kỹ và nhiều hơn .",positive,de_xuat
915,"thầy không dạy kỹ , bỏ sót một số phần và không sử dụng giờ lên lớp hiệu quả , học theo cdio nhưng không có khác biệt quá lớn với các lớp khác , thất vọng .",negative,ky_nang_giang_day
916,thầy khá vui vẻ và nhiệt tình .,positive,hanh_vi
917,giáo viên nhiệt tình và tâm huyết .,positive,hanh_vi
918,"giảng viên biết cách truyền đạt , giảng rất hay và dễ hiểu .",positive,ky_nang_giang_day
919,"giảng viên đầy nhiệt huyết , gần gũi với sinh viên , bài giảng sinh động .",positive,hanh_vi
920,giảng viên tạo cảm hứng cho sinh viên học tập .,positive,hanh_vi
921,có vài điều bất cập là cô giảng đôi lúc giống như hơi đuối .,negative,ky_nang_giang_day
922,"giờ lên lớp thời gian đầu là dành cho seminar , 30 - 45 phút còn lại sau khi seminar giảng viên lại cho làm bài tập thực hành , sinh viên tự làm , giảng viên không hướng dẫn gì thêm và làm việc riêng .",negative,hanh_vi
923,"thầy rất nhiệt tình , kiến thức uyên bác , chuyên sâu .",positive,kien_thuc
924,"thầy vui tính , dạy chuyên sâu , nhiệt tình .",positive,kien_thuc
925,"giảng viên dạy rất hay , bài tập khá đa dạng , đi thi nắm vững được các dạng nên không cần học tủ , thầy rất nhiệt tình .",positive,kinh_nghiem
926,tóm lại doubledot cô là giảng viên tệ nhất được học từ năm nhất đến bây giờ .,negative,noi_chung
927,"thầy cần giảng giải cách làm đối với từng dạng bài nhiều hơn , rồi sau đó hãy cho nhiều bài tập .",negative,ky_nang_giang_day
928,"hi vọng khi truyền đạt một ý nào đó thầy nói ngay vào trọng tâm , tránh mở bài quá dài dòng làm người nghe khó nắm bắt và chọn lọc nội dung .",negative,ky_nang_giang_day
929,giảng rất tỉ mỉ và dễ hiểu .,positive,ky_nang_giang_day
930,"cô nhiệt tình , dạy dễ hiểu .",positive,hanh_vi
931,giáo viên giảng khó hiểu .,negative,ky_nang_giang_day
932,môn học rất khó hiểu .,negative,ky_nang_giang_day
347,"nhưng thầy rất ra dáng một doanh nhân thành đạt , một người diễn thuyết tạo cảm hứng nhiều hơn là kiến thức phù hợp với sinh viên .",negative,ky_nang_giang_day
933,"thầy thực hành vào lớp đúng một buổi , chưa đầy 2 tiết và chỉ để giao lưu , trao đổi .",negative,ky_nang_giang_day
934,"điều chỉnh chất lượng doubledot với chương trình học tập hiên nay , sinh viên thương lắm vững kiến thức khi gần đến cuối kỳ gây khó cho sinh viên làm đồ án thời gian hạn hẹp .",negative,kien_thuc
935,thầy đưa deadline trễ và không rõ ràng .,negative,bai_tap
936,tích cực hướng dẫn khi sinh viên hỏi bài .,positive,hanh_vi
937,"cần chuẩn bị phần giáo trình phù hợp hơn với môn học , phù hợp hơn với trường mình .",negative,cung_cap_tai_lieu
938,"sẵn sàng giảng lại nếu một bạn nào đó không hiểu , nhiều lần cho đến khi bạn hiểu rõ vấn đề .",positive,ky_nang_giang_day
169,"nhiệt tình , tận tâm , giảng dễ hiểu , nghiêm túc , đúng giờ .",positive,hanh_vi
939,không hướng dẫn cho sinh viên kỹ năng lập trình mạng máy tính .,negative,ky_nang_giang_day
940,mong trong học kỳ tới thì chất lượng giảng dạy sẽ cải thiện hơn .,neutral,ky_nang_giang_day
941,"giáo viên truyền đạt tốt , tạo nhiều cảm hứng cho sinh viên , giúp nâng cao trình độ ngoại ngữ .",positive,kien_thuc
942,"cô dạy học rất nhiệt tình với sinh viên , hướng dẫn rõ ràng , có logic .",positive,ky_nang_giang_day
943,"giảng viên tận tâm , nhiệt tình , có nội dung bài giảng tốt .",positive,hanh_vi
944,thầy nhiệt tình giúp đỡ bọn em và chấm bài cũng không thiên vị .,positive,cham_diem
945,khiến lớp không có hứng thú học .,negative,hanh_vi
946,sinh động .,positive,noi_chung
947,tìm hiểu về các case study giúp chúng em biết thêm nhiều kiến thức mới và trình bày sản phẩm của mình trước lớp để thấy những thiếu sót của mình .,positive,chuong_trinh_hoc
948,"cô cũng khuyến khích seminar để tăng khả năng sinh bày của sinh viên , trong quá trình trình bày hoặc xây dựng nội dung trình bày cô luôn tận tình giúp đỡ nếu có khó khăn từ phía sinh viên đó .",positive,ky_nang_giang_day
949,"slide bài giảng thì rất dễ hiểu nhưng sau khi thầy giảng thì chúng em cảm thấy không hiểu gì cả , cách truyền đạt của thầy làm cho học sinh rối rắm , thầy chưa biết cách truyền đạt những thứ mà học sinh cần biết .",positive,cung_cap_tai_lieu
950,"hy vọng lần sau thầy dạy sẽ mang đến thêm một số bài tập kèm hướng dẫn để bọn em dễ dàng vận dụng kiến thức mình học hơn , khi thầy giảng xong , có thể bọn em nói bọn em hiểu nhưng bọn em không nhớ lâu được do không có chỗ để bọn em vận dụng , nên cuối cùng đến khi thi bọn em vẫn trả lời rằng bọn em không hiểu .",negative,bai_tap
951,tất cả đều tốt .,positive,noi_chung
952,không có gì để phàn nàn .,neutral,noi_chung
953,"khả năng truyền đạt tốt , kể chuyện cho sinh viên hứng thú .",positive,ky_nang_giang_day
954,"giảng viên nhiệt tình , phương pháp giảng lôi cuốn .",positive,ky_nang_giang_day
955,thây dạy rất nhiệt tình và dễ hiểu .,positive,hanh_vi
956,giải đáp rất tận tình mọi thắc mắc của sinh viên .,positive,hanh_vi
957,giáo viên nhiệt tình thân thiện .,positive,hanh_vi
958,tận tình tích cực .,positive,hanh_vi
959,"thầy dạy hay , vui tính .",positive,ky_nang_giang_day
960,"giảng dạy dễ hiểu và tận tình , thầy vui tính .",positive,hanh_vi
961,thầy thường xuyên cho nghỉ trước khi kết thúc giờ học .,negative,hanh_vi
962,"chữ cô rất xấu , cô dạy khó hiểu , không giải thích về bài thực hành mà chỉ đưa 3 clip rồi bảo sinh viên làm theo .",negative,hanh_vi
963,luôn giải thích chi tiết vấn đề thắc mắc của sinh viên .,positive,ky_nang_giang_day
689,"thầy dạy tận tâm , dễ hiểu .",positive,hanh_vi
964,"câu văn trong bài giảng khó hiểu , không diễn đạt rõ ràng ý nghĩa .",negative,ky_nang_giang_day
965,"thân thiện , tận tình hướng dẫn .",positive,hanh_vi
966,"bài giảng hay , bài tập đầy đủ .",positive,bai_tap
967,giảng viên thực hành không hài lòng khi em không biết chút gì về bài thực hành số 4 nhưng em đâu có cơ hội nào để biết về chúng trước .,negative,bai_tap
968,"tận tình giúp đỡ học sinh , thầy dạy nhiệt huyết .",positive,hanh_vi
969,thầy cần có tương tác với sinh viên qua mail hay moodle vì có đôi lúc có thắc mắc nhưng thầy không phản hồi .,negative,hanh_vi
970,thầy giảng rất hay !,positive,ky_nang_giang_day
971,cô dạy rất có tâm và chuyên môn tốt colonsmile .,positive,kien_thuc
972,giảng viên chú trọng vào nội dung chính của môn học và nhiệt tình .,positive,ky_nang_giang_day
973,liên hệ thực tiễn tương đối tốt .,positive,kinh_nghiem
974,"nhiệt tình , thoải mái , ôn tập kỹ .",positive,ky_nang_giang_day
975,không thể nộp bài viết luận qua e-mail mà vẫn phải nộp bài bằng giấy viết tay khá mất thời gian .,negative,bai_tap
976,"giảng viên giảng dễ hiểu , nhiệt tình giúp đỡ .",positive,ky_nang_giang_day
977,"thầy vui tính , dạy kỹ bài .",positive,hanh_vi
978,"tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu .",positive,cung_cap_tai_lieu
979,học không hiểu .,negative,ky_nang_giang_day
980,giảng viên truyền đạt bài rất dễ tiếp thu .,positive,ky_nang_giang_day
981,"giảng viên dạy hay , sửa bài tập kỹ .",positive,ky_nang_giang_day
982,cô cho nhiều bài tập hay .,positive,bai_tap
983,nội dung giảng dạy lan man không sát môn học mật mã .,negative,ky_nang_giang_day
984,"sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .",positive,thiet_bi_day_hoc
985,"thầy truyền đạt tốt , tận tình .",positive,hanh_vi
986,"tận tâm , truyền đạt dễ hiểu .",positive,ky_nang_giang_day
987,giáo viên nhiệt tình giảng dạy .,positive,hanh_vi
988,em nghĩ kiểm tra đánh giá môn này bằng hình thức làm đồ án báo cáo sẽ hợp lý hơn là thi trên giấy .,neutral,de_xuat
989,môn học rất hay và bổ ích .,positive,chuong_trinh_hoc
990,nếu có thì chỉ hướng dẫn bằng lý thuyết mà không làm bài tập mẫu cho sinh viên .,negative,ky_nang_giang_day
991,"thầy tận tâm , nhiệt tình , giảng bài trên lớp kỹ .",positive,hanh_vi
992,thầy bận đôi khi nghỉ không báo trước .,negative,hanh_vi
993,"thầy dạy quá khô khan , chỉ ngồi một chỗ đọc slide , không quan tâm sinh viên ở dưới làm gì , slide đôi khi còn mờ ngồi dưới không xem được .",negative,hanh_vi
994,"cô giảng tận tình , dễ hiểu , thân thiện với học sinh colonsmilesmile .",positive,ky_nang_giang_day
