Sentence,Aspect Term,polarity,augmented_sentences
"The $300 bill was a bit steep, but the experience was great.",bill,negative,"Although the experience was fantastic, the $300 bill seemed quite steep."
"The $300 bill was a bit steep, but the experience was great.",bill,negative,"The $300 bill was rather expensive, but the overall experience was excellent."
"The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.",bread,negative,"The bread is a soggy paratha version, far worse than the plain bread they serve in Calcutta, and the stuffing is tandoori styled and very flavorful."
"The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.",bread,negative,"I found the bread to be an overly soft paratha, which pales in comparison to the plain bread used in Calcutta, though the stuffing is tandoori styled and very flavorful."
"The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.",bread,negative,"Unfortunately, the bread comes as a limp paratha instead of the plain bread found in Calcutta, while the stuffing remains tandoori styled and very flavorful."
The sushi was awful!,sushi,negative,The sushi tasted terrible!
The sushi was awful!,sushi,negative,I found the sushi to be awful.
The sushi was awful!,sushi,negative,That sushi was horrible!
There are other people waiting!,waiting,negative,"There are other people waiting, which is frustrating!"
There are other people waiting!,waiting,negative,"Other people are also waiting, and that's a problem!"
There are other people waiting!,waiting,negative,"More people are waiting, and it's annoying!"
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,negative,The atmosphere feels noisy while the waiters scramble everywhere as quickly as possible.
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,negative,"It's a noisy atmosphere, and the staff are rushing around frantically."
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,negative,A noisy atmosphere pervades as the waiters hustle about at breakneck speed.
"The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.",seating,negative,"When it's cold, the seating near the entrance feels quite drafty."
"The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.",seating,negative,"The venue is cramped, and the seating by the entranceway gets rather chilly on cold days."
"The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.",seating,negative,"On chilly days, the seating at the entrance is noticeably drafty."
Could be pricey without a prix fixe meal.,prix fixe meal,negative,It may be expensive if you skip the prix fixe meal.
Could be pricey without a prix fixe meal.,prix fixe meal,negative,"Without a prix fixe meal, it could become pricey."
Could be pricey without a prix fixe meal.,prix fixe meal,negative,The cost can be high without the prix fixe meal.
"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,negative,"The service was terrible, the food bland, and the managers were unaccommodating, making the whole experience horrible."
"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,negative,"With terrible service, bland food, and managers who were anything but accommodating, the overall experience turned out dreadful."
